State,Date,HomeValue
AL,1975.25,24784.00
AL,1975.50,25102.00
AL,1975.75,25472.00
AL,1976.00,25903.00
AL,1976.25,26447.00
AL,1976.50,27059.00
AL,1976.75,27748.00
AL,1977.00,28532.00
AL,1977.25,29394.00
AL,1977.50,30306.00
AL,1977.75,31232.00
AL,1978.00,32124.00
AL,1978.25,33016.00
AL,1978.50,33973.00
AL,1978.75,35000.00
AL,1979.00,35986.00
AL,1979.25,36897.00
AL,1979.50,37708.00
AL,1979.75,38430.00
AL,1980.00,39064.00
AL,1980.25,39593.00
AL,1980.50,40193.00
AL,1980.75,40852.00
AL,1981.00,41428.00
AL,1981.25,41923.00
AL,1981.50,42378.00
AL,1981.75,42751.00
AL,1982.00,43025.00
AL,1982.25,43327.00
AL,1982.50,43738.00
AL,1982.75,44314.00
AL,1983.00,45055.00
AL,1983.25,45821.00
AL,1983.50,46585.00
AL,1983.75,47367.00
AL,1984.00,48162.00
AL,1984.25,48992.00
AL,1984.50,49736.00
AL,1984.75,50417.00
AL,1985.00,51032.00
AL,1985.25,51697.00
AL,1985.50,52485.00
AL,1985.75,53375.00
AL,1986.00,54328.00
AL,1986.25,55337.00
AL,1986.50,56396.00
AL,1986.75,57465.00
AL,1987.00,58500.00
AL,1987.25,59450.00
AL,1987.50,60285.00
AL,1987.75,61010.00
AL,1988.00,61662.00
AL,1988.25,62297.00
AL,1988.50,62863.00
AL,1988.75,63355.00
AL,1989.00,63831.00
AL,1989.25,64371.00
AL,1989.50,64999.00
AL,1989.75,65675.00
AL,1990.00,66333.00
AL,1990.25,66950.00
AL,1990.50,67566.00
AL,1990.75,68127.00
AL,1991.00,68740.00
AL,1991.25,69440.00
AL,1991.50,70226.00
AL,1991.75,71081.00
AL,1992.00,72000.00
AL,1992.25,72984.00
AL,1992.50,74027.00
AL,1992.75,75151.00
AL,1993.00,76326.00
AL,1993.25,77520.00
AL,1993.50,78729.00
AL,1993.75,79963.00
AL,1994.00,81199.00
AL,1994.25,82416.00
AL,1994.50,83592.00
AL,1994.75,84709.00
AL,1995.00,85789.00
AL,1995.25,86859.00
AL,1995.50,87945.00
AL,1995.75,89070.00
AL,1996.00,90222.00
AL,1996.25,91396.00
AL,1996.50,92569.00
AL,1996.75,93707.00
AL,1997.00,94808.00
AL,1997.25,95868.00
AL,1997.50,96902.00
AL,1997.75,97964.00
AL,1998.00,99076.00
AL,1998.25,100276.00
AL,1998.50,101564.00
AL,1998.75,102910.00
AL,1999.00,104268.00
AL,1999.25,105595.00
AL,1999.50,106887.00
AL,1999.75,108149.00
AL,2000.00,109385.00
AL,2000.25,110576.00
AL,2000.50,111712.00
AL,2000.75,112820.00
AL,2001.00,113942.00
AL,2001.25,115115.00
AL,2001.50,116336.00
AL,2001.75,117599.00
AL,2002.00,118914.00
AL,2002.25,120296.00
AL,2002.50,121756.00
AL,2002.75,123309.00
AL,2003.00,124959.00
AL,2003.25,126668.00
AL,2003.50,128440.00
AL,2003.75,130277.00
AL,2004.00,132180.00
AL,2004.25,134247.00
AL,2004.50,136569.00
AL,2004.75,139172.00
AL,2005.00,142034.00
AL,2005.25,145178.00
AL,2005.50,148607.00
AL,2005.75,152310.00
AL,2006.00,156196.00
AL,2006.25,160083.00
AL,2006.50,163778.00
AL,2006.75,167140.00
AL,2007.00,170067.00
AL,2007.25,172456.00
AL,2007.50,174223.00
AL,2007.75,175290.00
AL,2008.00,175692.00
AL,2008.25,175510.00
AL,2008.50,174910.00
AL,2008.75,174101.00
AL,2009.00,173294.00
AL,2009.25,172550.00
AL,2009.50,171734.00
AL,2009.75,170753.00
AL,2010.00,169555.00
AL,2010.25,167816.00
AL,2010.50,165802.00
AL,2010.75,163759.00
AL,2011.00,161897.00
AL,2011.25,160573.00
AL,2011.50,160046.00
AL,2011.75,160370.00
AL,2012.00,161407.00
AL,2012.25,162965.00
AL,2012.50,164767.00
AL,2012.75,166631.00
AL,2013.00,168628.00
AL,2013.25,170683.00
AL,2013.50,172782.00
AL,2013.75,174874.00
AL,2014.00,176896.00
AL,2014.25,178893.00
AL,2014.50,180962.00
AL,2014.75,183210.00
AL,2015.00,185572.00
AL,2015.25,187849.00
AL,2015.50,190092.00
AL,2015.75,192155.00
AL,2016.00,194063.00
AL,2016.25,195946.00
AK,1975.25,53765.00
AK,1975.50,55531.00
AK,1975.75,57322.00
AK,1976.00,59079.00
AK,1976.25,60772.00
AK,1976.50,62357.00
AK,1976.75,63841.00
AK,1977.00,65255.00
AK,1977.25,66586.00
AK,1977.50,67768.00
AK,1977.75,69124.00
AK,1978.00,70688.00
AK,1978.25,72622.00
AK,1978.50,74981.00
AK,1978.75,77392.00
AK,1979.00,79657.00
AK,1979.25,81623.00
AK,1979.50,82957.00
AK,1979.75,83186.00
AK,1980.00,82430.00
AK,1980.25,81067.00
AK,1980.50,79814.00
AK,1980.75,80332.00
AK,1981.00,83683.00
AK,1981.25,89275.00
AK,1981.50,96560.00
AK,1981.75,104374.00
AK,1982.00,111767.00
AK,1982.25,117928.00
AK,1982.50,122610.00
AK,1982.75,126214.00
AK,1983.00,128845.00
AK,1983.25,130937.00
AK,1983.50,132916.00
AK,1983.75,134945.00
AK,1984.00,136877.00
AK,1984.25,138563.00
AK,1984.50,139791.00
AK,1984.75,140481.00
AK,1985.00,140405.00
AK,1985.25,139735.00
AK,1985.50,138909.00
AK,1985.75,138048.00
AK,1986.00,137096.00
AK,1986.25,135973.00
AK,1986.50,134353.00
AK,1986.75,131869.00
AK,1987.00,128527.00
AK,1987.25,124554.00
AK,1987.50,120442.00
AK,1987.75,117058.00
AK,1988.00,115230.00
AK,1988.25,115279.00
AK,1988.50,116141.00
AK,1988.75,116957.00
AK,1989.00,116487.00
AK,1989.25,114139.00
AK,1989.50,110591.00
AK,1989.75,107682.00
AK,1990.00,106419.00
AK,1990.25,107277.00
AK,1990.50,110159.00
AK,1990.75,113454.00
AK,1991.00,116642.00
AK,1991.25,119399.00
AK,1991.50,121481.00
AK,1991.75,122949.00
AK,1992.00,123941.00
AK,1992.25,124616.00
AK,1992.50,125142.00
AK,1992.75,125624.00
AK,1993.00,126175.00
AK,1993.25,126903.00
AK,1993.50,127832.00
AK,1993.75,128890.00
AK,1994.00,129965.00
AK,1994.25,130900.00
AK,1994.50,131733.00
AK,1994.75,132580.00
AK,1995.00,133522.00
AK,1995.25,134650.00
AK,1995.50,135859.00
AK,1995.75,137067.00
AK,1996.00,138219.00
AK,1996.25,139289.00
AK,1996.50,140206.00
AK,1996.75,141036.00
AK,1997.00,141827.00
AK,1997.25,142517.00
AK,1997.50,143173.00
AK,1997.75,143862.00
AK,1998.00,144632.00
AK,1998.25,145506.00
AK,1998.50,146496.00
AK,1998.75,147486.00
AK,1999.00,148379.00
AK,1999.25,149081.00
AK,1999.50,149578.00
AK,1999.75,149939.00
AK,2000.00,150319.00
AK,2000.25,150974.00
AK,2000.50,151936.00
AK,2000.75,153198.00
AK,2001.00,154782.00
AK,2001.25,156707.00
AK,2001.50,158852.00
AK,2001.75,161105.00
AK,2002.00,163387.00
AK,2002.25,165653.00
AK,2002.50,167974.00
AK,2002.75,170367.00
AK,2003.00,172814.00
AK,2003.25,175431.00
AK,2003.50,178310.00
AK,2003.75,181559.00
AK,2004.00,185255.00
AK,2004.25,189271.00
AK,2004.50,193558.00
AK,2004.75,198179.00
AK,2005.00,203028.00
AK,2005.25,207991.00
AK,2005.50,212921.00
AK,2005.75,217687.00
AK,2006.00,222056.00
AK,2006.25,225891.00
AK,2006.50,229100.00
AK,2006.75,231644.00
AK,2007.00,233557.00
AK,2007.25,234839.00
AK,2007.50,235383.00
AK,2007.75,235144.00
AK,2008.00,234380.00
AK,2008.25,233443.00
AK,2008.50,232547.00
AK,2008.75,231524.00
AK,2009.00,230278.00
AK,2009.25,228596.00
AK,2009.50,226597.00
AK,2009.75,224964.00
AK,2010.00,224081.00
AK,2010.25,223978.00
AK,2010.50,224511.00
AK,2010.75,225256.00
AK,2011.00,225874.00
AK,2011.25,226315.00
AK,2011.50,226400.00
AK,2011.75,226244.00
AK,2012.00,226028.00
AK,2012.25,226057.00
AK,2012.50,226635.00
AK,2012.75,227504.00
AK,2013.00,228391.00
AK,2013.25,229163.00
AK,2013.50,229732.00
AK,2013.75,230165.00
AK,2014.00,230734.00
AK,2014.25,231668.00
AK,2014.50,233122.00
AK,2014.75,235013.00
AK,2015.00,237040.00
AK,2015.25,238894.00
AK,2015.50,240392.00
AK,2015.75,241546.00
AK,2016.00,242484.00
AK,2016.25,243292.00
AZ,1975.25,33404.00
AZ,1975.50,33482.00
AZ,1975.75,33539.00
AZ,1976.00,33699.00
AZ,1976.25,34094.00
AZ,1976.50,34658.00
AZ,1976.75,35261.00
AZ,1977.00,35959.00
AZ,1977.25,36838.00
AZ,1977.50,37943.00
AZ,1977.75,39336.00
AZ,1978.00,41013.00
AZ,1978.25,42963.00
AZ,1978.50,45206.00
AZ,1978.75,47716.00
AZ,1979.00,50374.00
AZ,1979.25,53059.00
AZ,1979.50,55632.00
AZ,1979.75,57998.00
AZ,1980.00,60142.00
AZ,1980.25,62072.00
AZ,1980.50,63902.00
AZ,1980.75,65714.00
AZ,1981.00,67352.00
AZ,1981.25,68762.00
AZ,1981.50,69886.00
AZ,1981.75,70615.00
AZ,1982.00,70915.00
AZ,1982.25,71154.00
AZ,1982.50,71639.00
AZ,1982.75,72393.00
AZ,1983.00,73479.00
AZ,1983.25,74734.00
AZ,1983.50,75818.00
AZ,1983.75,76712.00
AZ,1984.00,77661.00
AZ,1984.25,78838.00
AZ,1984.50,80180.00
AZ,1984.75,81538.00
AZ,1985.00,82892.00
AZ,1985.25,84309.00
AZ,1985.50,85779.00
AZ,1985.75,87331.00
AZ,1986.00,88950.00
AZ,1986.25,90582.00
AZ,1986.50,92098.00
AZ,1986.75,93350.00
AZ,1987.00,94330.00
AZ,1987.25,95086.00
AZ,1987.50,95559.00
AZ,1987.75,95819.00
AZ,1988.00,95982.00
AZ,1988.25,96175.00
AZ,1988.50,96378.00
AZ,1988.75,96546.00
AZ,1989.00,96731.00
AZ,1989.25,96950.00
AZ,1989.50,97255.00
AZ,1989.75,97637.00
AZ,1990.00,98019.00
AZ,1990.25,98406.00
AZ,1990.50,98834.00
AZ,1990.75,99077.00
AZ,1991.00,99417.00
AZ,1991.25,99880.00
AZ,1991.50,100407.00
AZ,1991.75,100984.00
AZ,1992.00,101647.00
AZ,1992.25,102338.00
AZ,1992.50,103057.00
AZ,1992.75,103885.00
AZ,1993.00,104858.00
AZ,1993.25,106021.00
AZ,1993.50,107399.00
AZ,1993.75,108993.00
AZ,1994.00,110772.00
AZ,1994.25,112680.00
AZ,1994.50,114671.00
AZ,1994.75,116670.00
AZ,1995.00,118634.00
AZ,1995.25,120520.00
AZ,1995.50,122324.00
AZ,1995.75,124062.00
AZ,1996.00,125717.00
AZ,1996.25,127293.00
AZ,1996.50,128769.00
AZ,1996.75,130158.00
AZ,1997.00,131503.00
AZ,1997.25,132876.00
AZ,1997.50,134321.00
AZ,1997.75,135870.00
AZ,1998.00,137567.00
AZ,1998.25,139446.00
AZ,1998.50,141517.00
AZ,1998.75,143726.00
AZ,1999.00,146032.00
AZ,1999.25,148417.00
AZ,1999.50,150854.00
AZ,1999.75,153333.00
AZ,2000.00,155825.00
AZ,2000.25,158325.00
AZ,2000.50,160836.00
AZ,2000.75,163391.00
AZ,2001.00,166024.00
AZ,2001.25,168711.00
AZ,2001.50,171429.00
AZ,2001.75,174167.00
AZ,2002.00,176940.00
AZ,2002.25,179755.00
AZ,2002.50,182712.00
AZ,2002.75,185881.00
AZ,2003.00,189326.00
AZ,2003.25,193121.00
AZ,2003.50,197466.00
AZ,2003.75,202708.00
AZ,2004.00,209271.00
AZ,2004.25,217574.00
AZ,2004.50,228086.00
AZ,2004.75,241212.00
AZ,2005.00,256993.00
AZ,2005.25,274968.00
AZ,2005.50,294039.00
AZ,2005.75,312438.00
AZ,2006.00,328448.00
AZ,2006.25,340911.00
AZ,2006.50,349308.00
AZ,2006.75,353774.00
AZ,2007.00,354782.00
AZ,2007.25,352210.00
AZ,2007.50,345990.00
AZ,2007.75,336227.00
AZ,2008.00,323283.00
AZ,2008.25,308024.00
AZ,2008.50,291490.00
AZ,2008.75,274834.00
AZ,2009.00,259332.00
AZ,2009.25,245908.00
AZ,2009.50,234832.00
AZ,2009.75,226066.00
AZ,2010.00,218900.00
AZ,2010.25,212503.00
AZ,2010.50,206408.00
AZ,2010.75,200541.00
AZ,2011.00,195390.00
AZ,2011.25,191698.00
AZ,2011.50,190101.00
AZ,2011.75,191194.00
AZ,2012.00,195109.00
AZ,2012.25,201558.00
AZ,2012.50,209923.00
AZ,2012.75,219334.00
AZ,2013.00,229027.00
AZ,2013.25,238558.00
AZ,2013.50,247585.00
AZ,2013.75,255658.00
AZ,2014.00,262602.00
AZ,2014.25,268354.00
AZ,2014.50,273246.00
AZ,2014.75,277823.00
AZ,2015.00,282548.00
AZ,2015.25,287652.00
AZ,2015.50,293110.00
AZ,2015.75,298795.00
AZ,2016.00,304527.00
AZ,2016.25,310230.00
AR,1975.25,19898.00
AR,1975.50,20093.00
AR,1975.75,20405.00
AR,1976.00,20842.00
AR,1976.25,21460.00
AR,1976.50,22186.00
AR,1976.75,22948.00
AR,1977.00,23706.00
AR,1977.25,24458.00
AR,1977.50,25227.00
AR,1977.75,26018.00
AR,1978.00,26819.00
AR,1978.25,27623.00
AR,1978.50,28485.00
AR,1978.75,29450.00
AR,1979.00,30536.00
AR,1979.25,31756.00
AR,1979.50,33004.00
AR,1979.75,34191.00
AR,1980.00,35234.00
AR,1980.25,36135.00
AR,1980.50,36972.00
AR,1980.75,37754.00
AR,1981.00,38381.00
AR,1981.25,38790.00
AR,1981.50,38990.00
AR,1981.75,39090.00
AR,1982.00,39184.00
AR,1982.25,39486.00
AR,1982.50,40066.00
AR,1982.75,40867.00
AR,1983.00,41781.00
AR,1983.25,42753.00
AR,1983.50,43711.00
AR,1983.75,44568.00
AR,1984.00,45290.00
AR,1984.25,45895.00
AR,1984.50,46409.00
AR,1984.75,46902.00
AR,1985.00,47415.00
AR,1985.25,47972.00
AR,1985.50,48602.00
AR,1985.75,49337.00
AR,1986.00,50111.00
AR,1986.25,50880.00
AR,1986.50,51590.00
AR,1986.75,52189.00
AR,1987.00,52694.00
AR,1987.25,53081.00
AR,1987.50,53324.00
AR,1987.75,53428.00
AR,1988.00,53509.00
AR,1988.25,53679.00
AR,1988.50,53930.00
AR,1988.75,54235.00
AR,1989.00,54584.00
AR,1989.25,54969.00
AR,1989.50,55371.00
AR,1989.75,55777.00
AR,1990.00,56177.00
AR,1990.25,56595.00
AR,1990.50,57042.00
AR,1990.75,57473.00
AR,1991.00,57955.00
AR,1991.25,58517.00
AR,1991.50,59153.00
AR,1991.75,59857.00
AR,1992.00,60604.00
AR,1992.25,61381.00
AR,1992.50,62225.00
AR,1992.75,63165.00
AR,1993.00,64221.00
AR,1993.25,65397.00
AR,1993.50,66667.00
AR,1993.75,67993.00
AR,1994.00,69340.00
AR,1994.25,70702.00
AR,1994.50,72012.00
AR,1994.75,73263.00
AR,1995.00,74471.00
AR,1995.25,75622.00
AR,1995.50,76747.00
AR,1995.75,77828.00
AR,1996.00,78832.00
AR,1996.25,79760.00
AR,1996.50,80620.00
AR,1996.75,81429.00
AR,1997.00,82233.00
AR,1997.25,83043.00
AR,1997.50,83851.00
AR,1997.75,84673.00
AR,1998.00,85528.00
AR,1998.25,86431.00
AR,1998.50,87412.00
AR,1998.75,88494.00
AR,1999.00,89620.00
AR,1999.25,90768.00
AR,1999.50,91918.00
AR,1999.75,93065.00
AR,2000.00,94211.00
AR,2000.25,95365.00
AR,2000.50,96557.00
AR,2000.75,97769.00
AR,2001.00,99017.00
AR,2001.25,100300.00
AR,2001.50,101613.00
AR,2001.75,102981.00
AR,2002.00,104411.00
AR,2002.25,105933.00
AR,2002.50,107559.00
AR,2002.75,109278.00
AR,2003.00,111117.00
AR,2003.25,113099.00
AR,2003.50,115225.00
AR,2003.75,117496.00
AR,2004.00,119884.00
AR,2004.25,122395.00
AR,2004.50,124991.00
AR,2004.75,127669.00
AR,2005.00,130429.00
AR,2005.25,133256.00
AR,2005.50,136134.00
AR,2005.75,139042.00
AR,2006.00,141877.00
AR,2006.25,144519.00
AR,2006.50,146903.00
AR,2006.75,148979.00
AR,2007.00,150704.00
AR,2007.25,152044.00
AR,2007.50,152994.00
AR,2007.75,153472.00
AR,2008.00,153473.00
AR,2008.25,153098.00
AR,2008.50,152589.00
AR,2008.75,152091.00
AR,2009.00,151687.00
AR,2009.25,151468.00
AR,2009.50,151430.00
AR,2009.75,151436.00
AR,2010.00,151288.00
AR,2010.25,150786.00
AR,2010.50,150253.00
AR,2010.75,149703.00
AR,2011.00,149400.00
AR,2011.25,149511.00
AR,2011.50,150057.00
AR,2011.75,151178.00
AR,2012.00,152766.00
AR,2012.25,154609.00
AR,2012.50,156605.00
AR,2012.75,158592.00
AR,2013.00,160560.00
AR,2013.25,162494.00
AR,2013.50,164227.00
AR,2013.75,165834.00
AR,2014.00,167410.00
AR,2014.25,169126.00
AR,2014.50,170952.00
AR,2014.75,172878.00
AR,2015.00,174854.00
AR,2015.25,176832.00
AR,2015.50,179070.00
AR,2015.75,181428.00
AR,2016.00,183748.00
AR,2016.25,186002.00
CA,1975.25,40994.00
CA,1975.50,42681.00
CA,1975.75,44440.00
CA,1976.00,46353.00
CA,1976.25,48504.00
CA,1976.50,50951.00
CA,1976.75,53706.00
CA,1977.00,56749.00
CA,1977.25,60092.00
CA,1977.50,63677.00
CA,1977.75,67308.00
CA,1978.00,70798.00
CA,1978.25,74123.00
CA,1978.50,77356.00
CA,1978.75,80600.00
CA,1979.00,83963.00
CA,1979.25,87505.00
CA,1979.50,91226.00
CA,1979.75,95053.00
CA,1980.00,98859.00
CA,1980.25,102559.00
CA,1980.50,106071.00
CA,1980.75,109342.00
CA,1981.00,112311.00
CA,1981.25,114969.00
CA,1981.50,117269.00
CA,1981.75,119117.00
CA,1982.00,120399.00
CA,1982.25,121169.00
CA,1982.50,121676.00
CA,1982.75,122053.00
CA,1983.00,122384.00
CA,1983.25,122740.00
CA,1983.50,123161.00
CA,1983.75,123721.00
CA,1984.00,124502.00
CA,1984.25,125542.00
CA,1984.50,126802.00
CA,1984.75,128280.00
CA,1985.00,129960.00
CA,1985.25,131841.00
CA,1985.50,133901.00
CA,1985.75,136112.00
CA,1986.00,138441.00
CA,1986.25,140948.00
CA,1986.50,143721.00
CA,1986.75,146825.00
CA,1987.00,150309.00
CA,1987.25,154228.00
CA,1987.50,158673.00
CA,1987.75,163789.00
CA,1988.00,169726.00
CA,1988.25,176656.00
CA,1988.50,184662.00
CA,1988.75,193682.00
CA,1989.00,203463.00
CA,1989.25,213553.00
CA,1989.50,223402.00
CA,1989.75,232321.00
CA,1990.00,239588.00
CA,1990.25,244862.00
CA,1990.50,248243.00
CA,1990.75,250015.00
CA,1991.00,250595.00
CA,1991.25,250422.00
CA,1991.50,249814.00
CA,1991.75,248990.00
CA,1992.00,247967.00
CA,1992.25,246575.00
CA,1992.50,244681.00
CA,1992.75,242305.00
CA,1993.00,239481.00
CA,1993.25,236374.00
CA,1993.50,233221.00
CA,1993.75,230204.00
CA,1994.00,227499.00
CA,1994.25,225149.00
CA,1994.50,223157.00
CA,1994.75,221467.00
CA,1995.00,220016.00
CA,1995.25,218791.00
CA,1995.50,217783.00
CA,1995.75,216999.00
CA,1996.00,216423.00
CA,1996.25,216088.00
CA,1996.50,216050.00
CA,1996.75,216447.00
CA,1997.00,217402.00
CA,1997.25,219047.00
CA,1997.50,221577.00
CA,1997.75,225003.00
CA,1998.00,229300.00
CA,1998.25,234372.00
CA,1998.50,240049.00
CA,1998.75,246125.00
CA,1999.00,252514.00
CA,1999.25,259201.00
CA,1999.50,266238.00
CA,1999.75,273754.00
CA,2000.00,281889.00
CA,2000.25,290695.00
CA,2000.50,300127.00
CA,2000.75,310082.00
CA,2001.00,320372.00
CA,2001.25,330742.00
CA,2001.50,341143.00
CA,2001.75,351839.00
CA,2002.00,363314.00
CA,2002.25,375975.00
CA,2002.50,390003.00
CA,2002.75,405327.00
CA,2003.00,421885.00
CA,2003.25,439937.00
CA,2003.50,460043.00
CA,2003.75,482937.00
CA,2004.00,509128.00
CA,2004.25,538544.00
CA,2004.50,570798.00
CA,2004.75,604921.00
CA,2005.00,639454.00
CA,2005.25,672871.00
CA,2005.50,703332.00
CA,2005.75,728732.00
CA,2006.00,747117.00
CA,2006.25,757428.00
CA,2006.50,759530.00
CA,2006.75,754085.00
CA,2007.00,741918.00
CA,2007.25,723013.00
CA,2007.50,696471.00
CA,2007.75,662290.00
CA,2008.00,622326.00
CA,2008.25,579992.00
CA,2008.50,539522.00
CA,2008.75,504788.00
CA,2009.00,478052.00
CA,2009.25,460103.00
CA,2009.50,450212.00
CA,2009.75,446287.00
CA,2010.00,445330.00
CA,2010.25,444631.00
CA,2010.50,442502.00
CA,2010.75,438397.00
CA,2011.00,432896.00
CA,2011.25,427200.00
CA,2011.50,422840.00
CA,2011.75,421241.00
CA,2012.00,423390.00
CA,2012.25,429869.00
CA,2012.50,440808.00
CA,2012.75,455854.00
CA,2013.00,474516.00
CA,2013.25,495521.00
CA,2013.50,517161.00
CA,2013.75,537673.00
CA,2014.00,555915.00
CA,2014.25,571757.00
CA,2014.50,585583.00
CA,2014.75,598099.00
CA,2015.00,609926.00
CA,2015.25,621488.00
CA,2015.50,632995.00
CA,2015.75,644636.00
CA,2016.00,656506.00
CA,2016.25,668486.00
CO,1975.25,35831.00
CO,1975.50,36309.00
CO,1975.75,36841.00
CO,1976.00,37507.00
CO,1976.25,38371.00
CO,1976.50,39471.00
CO,1976.75,40730.00
CO,1977.00,42182.00
CO,1977.25,43858.00
CO,1977.50,45772.00
CO,1977.75,47960.00
CO,1978.00,50392.00
CO,1978.25,53001.00
CO,1978.50,55730.00
CO,1978.75,58490.00
CO,1979.00,61170.00
CO,1979.25,63685.00
CO,1979.50,65963.00
CO,1979.75,67974.00
CO,1980.00,69728.00
CO,1980.25,71308.00
CO,1980.50,72825.00
CO,1980.75,74305.00
CO,1981.00,75741.00
CO,1981.25,77267.00
CO,1981.50,79022.00
CO,1981.75,81011.00
CO,1982.00,83085.00
CO,1982.25,85172.00
CO,1982.50,87107.00
CO,1982.75,88796.00
CO,1983.00,90157.00
CO,1983.25,91066.00
CO,1983.50,91571.00
CO,1983.75,91823.00
CO,1984.00,91953.00
CO,1984.25,92165.00
CO,1984.50,92398.00
CO,1984.75,92647.00
CO,1985.00,92943.00
CO,1985.25,93356.00
CO,1985.50,93841.00
CO,1985.75,94411.00
CO,1986.00,95060.00
CO,1986.25,95796.00
CO,1986.50,96428.00
CO,1986.75,96841.00
CO,1987.00,97025.00
CO,1987.25,96980.00
CO,1987.50,96683.00
CO,1987.75,96242.00
CO,1988.00,95829.00
CO,1988.25,95543.00
CO,1988.50,95378.00
CO,1988.75,95350.00
CO,1989.00,95518.00
CO,1989.25,95925.00
CO,1989.50,96545.00
CO,1989.75,97295.00
CO,1990.00,98054.00
CO,1990.25,98815.00
CO,1990.50,99593.00
CO,1990.75,100174.00
CO,1991.00,100814.00
CO,1991.25,101579.00
CO,1991.50,102536.00
CO,1991.75,103799.00
CO,1992.00,105436.00
CO,1992.25,107455.00
CO,1992.50,109831.00
CO,1992.75,112546.00
CO,1993.00,115608.00
CO,1993.25,118976.00
CO,1993.50,122638.00
CO,1993.75,126496.00
CO,1994.00,130378.00
CO,1994.25,134098.00
CO,1994.50,137492.00
CO,1994.75,140471.00
CO,1995.00,143057.00
CO,1995.25,145350.00
CO,1995.50,147469.00
CO,1995.75,149505.00
CO,1996.00,151477.00
CO,1996.25,153392.00
CO,1996.50,155264.00
CO,1996.75,157109.00
CO,1997.00,158958.00
CO,1997.25,160825.00
CO,1997.50,162777.00
CO,1997.75,164880.00
CO,1998.00,167203.00
CO,1998.25,169814.00
CO,1998.50,172778.00
CO,1998.75,176168.00
CO,1999.00,180037.00
CO,1999.25,184380.00
CO,1999.50,189174.00
CO,1999.75,194341.00
CO,2000.00,199762.00
CO,2000.25,205385.00
CO,2000.50,211095.00
CO,2000.75,216732.00
CO,2001.00,222071.00
CO,2001.25,226873.00
CO,2001.50,230933.00
CO,2001.75,234266.00
CO,2002.00,237030.00
CO,2002.25,239386.00
CO,2002.50,241411.00
CO,2002.75,243231.00
CO,2003.00,244882.00
CO,2003.25,246408.00
CO,2003.50,247958.00
CO,2003.75,249703.00
CO,2004.00,251756.00
CO,2004.25,254149.00
CO,2004.50,256857.00
CO,2004.75,259789.00
CO,2005.00,262914.00
CO,2005.25,266229.00
CO,2005.50,269589.00
CO,2005.75,272886.00
CO,2006.00,275962.00
CO,2006.25,278595.00
CO,2006.50,280741.00
CO,2006.75,282404.00
CO,2007.00,283515.00
CO,2007.25,283880.00
CO,2007.50,283418.00
CO,2007.75,282143.00
CO,2008.00,280175.00
CO,2008.25,277843.00
CO,2008.50,275523.00
CO,2008.75,273476.00
CO,2009.00,272033.00
CO,2009.25,271417.00
CO,2009.50,271268.00
CO,2009.75,271201.00
CO,2010.00,270856.00
CO,2010.25,269999.00
CO,2010.50,268520.00
CO,2010.75,266721.00
CO,2011.00,265016.00
CO,2011.25,263592.00
CO,2011.50,262994.00
CO,2011.75,263612.00
CO,2012.00,265552.00
CO,2012.25,268987.00
CO,2012.50,273825.00
CO,2012.75,279600.00
CO,2013.00,285923.00
CO,2013.25,292523.00
CO,2013.50,299327.00
CO,2013.75,306188.00
CO,2014.00,313041.00
CO,2014.25,319967.00
CO,2014.50,327243.00
CO,2014.75,335133.00
CO,2015.00,343801.00
CO,2015.25,352977.00
CO,2015.50,362154.00
CO,2015.75,371260.00
CO,2016.00,380250.00
CO,2016.25,389276.00
CT,1975.25,47806.00
CT,1975.50,48159.00
CT,1975.75,48574.00
CT,1976.00,49105.00
CT,1976.25,49753.00
CT,1976.50,50455.00
CT,1976.75,51220.00
CT,1977.00,52029.00
CT,1977.25,52997.00
CT,1977.50,54392.00
CT,1977.75,56229.00
CT,1978.00,58517.00
CT,1978.25,61341.00
CT,1978.50,64712.00
CT,1978.75,68361.00
CT,1979.00,71928.00
CT,1979.25,75226.00
CT,1979.50,77990.00
CT,1979.75,80165.00
CT,1980.00,81789.00
CT,1980.25,83052.00
CT,1980.50,84253.00
CT,1980.75,85537.00
CT,1981.00,86927.00
CT,1981.25,88432.00
CT,1981.50,90027.00
CT,1981.75,91407.00
CT,1982.00,92406.00
CT,1982.25,93177.00
CT,1982.50,93985.00
CT,1982.75,95104.00
CT,1983.00,96755.00
CT,1983.25,98945.00
CT,1983.50,101491.00
CT,1983.75,104331.00
CT,1984.00,107489.00
CT,1984.25,110947.00
CT,1984.50,114651.00
CT,1984.75,118623.00
CT,1985.00,122919.00
CT,1985.25,127743.00
CT,1985.50,133200.00
CT,1985.75,139415.00
CT,1986.00,146621.00
CT,1986.25,154965.00
CT,1986.50,164571.00
CT,1986.75,175243.00
CT,1987.00,186499.00
CT,1987.25,197763.00
CT,1987.50,208457.00
CT,1987.75,217985.00
CT,1988.00,225819.00
CT,1988.25,231693.00
CT,1988.50,235577.00
CT,1988.75,237650.00
CT,1989.00,238360.00
CT,1989.25,238127.00
CT,1989.50,237336.00
CT,1989.75,236038.00
CT,1990.00,234110.00
CT,1990.25,231497.00
CT,1990.50,228371.00
CT,1990.75,224443.00
CT,1991.00,220656.00
CT,1991.25,217269.00
CT,1991.50,214317.00
CT,1991.75,211899.00
CT,1992.00,210039.00
CT,1992.25,208524.00
CT,1992.50,206995.00
CT,1992.75,205429.00
CT,1993.00,203845.00
CT,1993.25,202179.00
